專利名稱,唯一識別碼
擴增實境導航裝置、導航系統與其方法,70b08caa-5bed-4142-828b-148bda268447
振盪器模組及其訊號校準方法,70b10112-6a22-4852-aa6c-15abe3aa9e5a
多功能車用故障警示裝置,70aa5457-9cdd-4e26-9469-76e41351e6a9
能根據使用者之睡眠歷史估算當前專注力之方法及評估系統,70fda265-9e9a-4199-bf24-3ad199ab03e7
製備環縮肽之方法,717f33f1-83ab-445e-9e50-47d8bc5bd173
由天然氣及其他烴類製造碳及氫之方法,774e8abc-4135-47c7-8dc9-353862c8bdeb
動態感測訊號量測用穿戴裝置,774bf059-2799-4ab8-bcbe-1e60c341ed58
微型飛行器拍翼傳動結構,7673925a-ba3a-4ef9-ae53-778428037451
工作負荷監控與回饋學習系統,767c5fcc-fbc8-4a7d-8399-7dd6609762e2
氧化鎢薄膜氫氣感測器,77b48345-a89a-4bba-b83e-3fa2e9a0cde9
智慧物流配送系統及其配送方法,77c23ead-ebcf-47ab-977d-90f210564147
生物晶片載具,77d7562d-4b90-498f-b8c7-988099dac45c
高導電性之p型氧化亞銅薄膜製程,77ae3f49-9bdf-4430-9129-14f50309f6e6
可攜式檢測裝置,77bdf0bf-8cd4-41de-b061-38e1e45be327
燃燒爐,77c198a6-b95e-467d-a095-8fa6f7bc0b25
轉輪顯像裝置之操作方法,7558bd29-3142-4728-b348-edc1676c68c6
智慧互動式刷牙輔助系統,755baddd-8d87-4dd7-92b0-39b081fe6c7d
顯示觸控面板的複合驅動電路,755cdd04-b9dd-4541-adfd-98494214c5ce
人體可代謝物質的檢測方法與檢測系統,75597980-ad86-439f-a9ba-3ebb90455288
介電微粒操控晶片,753db7e2-22ae-4eb4-84f4-819400f6a53c
幾丁聚醣使細胞回春的方法及組合物,75430a57-6029-47de-84ac-4a3d72263a1b
運用肌電與慣性感測裝置識別手勢之手語翻譯系統,74164863-2038-4a7a-a6e0-afe51a2eacfc
於氮化鐵磁鐵中之應變儲存,741d6de4-fda6-4e7c-adf1-c4b73dcc53f1
含追日裝置之太陽能系統,7412e1b6-a924-4d23-83c7-04c5b3deb4e2
高速電晶體,7534def2-db91-464f-959a-d5bca7a11061
光學性氣體濃度測定方法及由該方法所進行之氣體濃度監測方法,75110988-5ac9-40b1-9071-2da23245db6c
增強除濕效果的除濕裝置,75373e1f-25e9-4a55-b5f5-ca08e6019514
促胰島素－胰島素結合物,752272f1-a8c3-42a7-a57d-70f737b690a9
聲波微收發傳感器之訊號精準度的提升方法,754bf6f0-6dc1-4349-9f5a-928cd30644ce
量測系統,754d220b-6a34-45ab-8e64-f6babf8a7558
共聚樹脂材料及其製造方法,7503c45a-17fa-4919-900b-4476b976be3a
複合型選擇性催化還原觸媒的製備方法,7553e74c-2a50-427d-837f-a69e5862674e
自平衡電動尾門裝置,751afb47-ba0b-4200-837f-8cd800b7efbe
經取代的丙二醯胺化合物及其作爲抗菌藥物的用途,76cce603-52c2-40a3-a56e-7f0dddc73aec
應用小波轉換於電波訊號強度變化之人數監控系統及方法,76d1831d-0ba8-446b-8a2a-dae62ca39c6f
消防系統,761f0d39-72ea-4bd7-bfec-786064158209
製造半導體裝置的方法,7643d696-9221-4878-99f9-a97a7495e690
半導體元件,76d7235a-c8f7-4dfd-883b-d6b521086e97
適用於高溫的磁感測瓷金材料,76ac275e-399c-4da9-99d4-817eea7cab50
具自動油汙刮除功能之切削油液殺菌裝置,76acc8c0-8cff-45bb-a61f-3eda71052f26
熱型氣壓高度計,76b25a80-28c6-4141-8b6e-8a442302cdeb
熱敏電阻之線性化校正電路,7681b39b-0c2d-4f72-9088-4760e9f89881
調溫腳踏墊,767e7b86-8e5a-4bea-8798-d8d3a3d13613
透明導電膜及其製造方法,76a18164-ac35-43ba-be7b-f79c8fdc32de
石墨烯－奈米碳管複合材料及其製造方法,724e44f9-d754-41d7-8995-68d044571657
顱內腦波異常發生位置之偵測系統,72649a4f-c32a-47da-a06a-e949f2a0d126
肢體功能評估方法,72b05d59-427a-45e2-a60e-defef945b95f
發光二極體廢棄石英砂添加漿紙污泥製備之水泥纖維板及其製法,7212c6b9-e6b6-475b-a49d-650d56f9cc3a
薄膜電晶體及薄膜電晶體之製造方法,72165809-a014-45ad-8633-5cde7f9f12a2
環狀彎曲重烯金屬錯合物,7328afc5-bba1-469d-b791-bb156d45d9f8
具有樞合天線模組之無線充電裝置,7312238a-dfb8-4cd8-af81-a85cba2e2fe3
循環淨水養殖系統,726a0313-93de-487e-a14a-a1de442489ac
評估個體之登革熱病毒感染嚴重程度的方法,7296078f-e591-4e5b-9360-3d2ca4f77e3a
氫氣製備方法、系統與用於其中的溶液,72962bd9-0ded-4d02-9c97-692008007ccd
高升壓轉換器,7467bd41-8eb5-4932-a919-5b309c5149d2
微針陣列的製作方法,743fb97f-ebc9-42d3-be49-c8e46d75af0c
基於擬合曲線之心跳訊號的檢測方法、檢測裝置以及處理方法,741928d4-0d1b-42d7-a8ce-cd3f1c9cbf0a
無機發光記憶體及其製造方法,742b0b40-13d0-4045-b4c2-dba426590a12
檢測心房顫動之風險的方法,744f8e4c-4973-4067-8169-65c8ecf6f3dd
海藻糖壬二酸酯，其製造方法及其應用,74418e2d-b303-4891-a5b0-360dbd431617
多核苷酸、載體、藥物組成物及其等之用途、以及載體獲得方法,7446cf6d-5ba6-4d49-b057-3e0a6fa3d002
可升降式洗手台,743091de-1d69-4968-a939-6d715f71efd3
帽子,747afd43-1c4c-4471-b31d-69eff26edee2
穩壓器,748dd25a-aea2-4c32-be8c-01a0fef566cf
封閉型液壓煞車設備,74ac825e-bb3e-4f17-b4ce-6696b7314797
風茹萃取方法及其用於製備抑制前列腺癌腫瘤細胞生長之藥物組合物的用途,74ae08e0-0adc-481b-b95b-dd561f80e11d
使用兩親性嵌段高分子的藥劑內包分子集合體,74865b54-c90f-4cef-a7eb-2fada26c20ef
光纖共振腔之製備方法,74aa2183-4b76-4fc5-a180-0134b50bfe7f
用於診斷類風濕性關節炎的組合物及方法,74dd57d7-d3d6-432e-9613-64bf2fd63509
柑橘類精油冷壓萃取機,74df600a-286b-41ec-9c10-2f0a93b98d9a
一種敲擊式的壓電效應量測裝置,74ccc49f-aaa1-4ed8-8d30-9f94ccb06afe
具動態編碼之無線網路傳輸壓縮方法,74f808be-54fc-4662-9468-6d78009a19bb
應用於２．４５ＧＨｚＷｉ－Ｆｉ頻段可調輸出功率比之二階枝幹耦合器,74d4941c-9a4b-49ea-858b-c5a928915210
互動式餐具組,778188bd-e560-480e-a409-ffb7c2983429
基於體重體脂計之血壓測量系統,7782c886-79f6-4a00-9863-193bd3d8af11
層壓的微通道熱交換器,7789239f-c485-4ab1-b493-c727fae48ee7
評估抗癲癇藥物拉莫三嗪引發皮膚藥物不良反應風險的方法、其檢測試劑及其用途,778a2869-e78e-4fe3-99e0-f004859911c7
多肽共聚物、其製備方法、包含其之多孔洞纖維支架、以及神經再生或生長之方法,77107e40-72fc-4716-8faf-bf7f44eb67e8
直接染色式彩色熔融沉積造型立體列印裝置及直接染色式彩色熔融沉積造型立體列印方法,7733747e-c580-4a97-814b-764920c18271
腫瘤特異性抗原、其重組蛋白、抗體及引子對以及檢測哺乳類動物腫瘤之方法,77471a9a-2e6f-48cc-b8a5-b4579ab8a84d
可重組架構的有限場乘法裝置,774052e5-11ac-4d23-aa71-b2686530d55e
透明超音波換能器輸入裝置,76eb52a1-14b0-4a31-988a-e3d402b3fe18
產生薄含矽膜之方法,77749918-b591-4226-b9a3-2805e18da6bb
葉綠素拓印電極的製備方法,776f12b2-10b0-4195-b015-12bcef6dfcd4
離子聚焦構件及質譜儀,771f5d78-56c1-4377-b6d1-437d8d356afe
能以低壓電晶體實現級數切換功能之高壓產生器,77239423-6982-47fe-b77c-d8f70cc63af7
輪椅轉換基座,77253823-4d0f-48ed-b717-6b0f93322776
增進二氧化鈦奈米顆粒光反應性之方法及以該方法製備之二氧化鈦奈米顆粒,75d312d4-b520-4cad-b1ac-f7446f1e1bd3
多層反射器，製造多層反射器之方法及微影裝置,75c41a9b-1d21-4635-bf03-bad93a0f4da1
藥物組成物及其製法,75c23104-4dd1-4135-b89c-11ff6661d540
行動椅子輔助站起裝置,75f9e042-bad4-4b82-90eb-d87c8a6d2fa5
液晶元件的製造方法,75ea6f0e-b4bc-4c32-9459-d69494439d09
全景式膠囊內視鏡裝置,75eb38a3-2e79-4451-9b2d-7de43c008120
用於優化網路追思模式的探勘系統以及探勘方法,75efbc80-57d2-4d08-a08b-b69bd3fd8f38
即時檢測全場厚度的光學裝置,769f74e5-bad0-466b-b9e5-6081a4ce34ca
袋式太空包菇類培養壓包機構,76e2224f-e03e-4c64-aa23-d766c73b4090
廢發光二極體晶粒之回收方法,76e51b2e-76c3-4f2a-801a-9beb5e8e3c9c
多生理訊號之情感運算引擎系統及方法,76912912-5308-4efb-ae3b-0fd0d996a9d5
閉迴路腦電刺激裝置及其刺激電壓的產生方法,76469401-8271-48a9-aee4-836b37e99a2f
雙同位素同時攫取的能量交疊修正的方法、裝置及系統,76de8165-d995-4713-909b-16eede22abed
馬桶扶手之感測抬升裝置,7767626a-02ad-477c-aae5-72db7075ffab
奈米流體冷卻下具交錯流道之高效率熱交換器,7767e929-ef58-4670-be5a-f6e3d7c947d9
β相氧化鉍膜的製作方法,65cf21ce-32a6-4c47-a509-ea81718247c4
可減少空氣汙染的電子設備,6517e32c-e5b6-4613-ae2b-673fc55d3d3e
二葉滑水式耕水機,6519346f-a3ec-410a-9b35-2535078288ca
整合智慧型電子裝置之物件管理方法及系統,652aa1d9-e8f9-4170-a572-91611f9cdae5
在高溫用於電化學測量之參考電極,660eece5-5ff7-4fe0-88af-faa490d5b070
放射線傷害之治療或預防劑與治療或預防方法,660f452e-ff00-4bd0-89ce-8a365010ec73
一種產生分解ＰＬＡ酵素的菌株及該酵素,660cafb2-eda4-4870-9e07-654396ce028e
醋酸纖維素中空纖維膜的製法及其成品,6602e337-3999-4a74-a4a2-40b4e3271ba1
水素水還原白酒酒性的定性簡析方法,65f080d7-0ae3-4be6-b373-34b92ace517b
用於鑑定蝴蝶蘭品種之粒線體微衛星之核酸序列區段及其鑑定方法及鑑定套組,65eaca9e-5a00-47f7-8541-cf8a35ffcd4c
持久性有機污染物與微核糖核酸的關聯性運算平台,6574e8a2-6785-40ac-8055-e8ec5e5d67ba
電池與超電容協同供電系統,65750d40-b9d8-43e7-abb0-4dba4c5b25a3
檢測茶葉農藥殘留之光譜分析法,656c57c2-0dd8-4870-94d9-0032df0a1d63
陶瓷－鋁接合體、電力模組用基板、及電力模組,658032b7-5c70-4a5a-8a8e-9e164d434732
能量儲存取出裝置,65807acb-57bb-4cb9-916d-62d639972b3f
用於旋翼無人機之工具機系統,6578eebc-a622-4081-9bf3-d013257ed65e
太陽能電池模組之遮蔽補償方法及其裝置,64d7aa09-1605-4522-ab31-26a92a5cada3
一種分離稀土金屬釔和銪的方法,64dd516f-0c9a-44c0-95d5-9a9a2706fcd7
以醚基爲架橋之雙陽離子及其離子液體電解質與儲電裝置,6560130d-4c08-4f90-8276-affc8cb27ac9
電腦視覺讀取電阻值之裝置及方法,6590fd0b-e569-497a-984e-bc8d0c71e88c
一種自組織分離細胞之裝置,653d23d2-427e-437e-9270-4672d7e2f414
二氫異丹蔘酮Ｉ於治療癌症之用途,64f6f517-7da4-4d54-a30d-f61438c4017d
高濃度含硼廢水之處理方法,68ffcdc1-cf9f-4d8b-bcb9-6b05188c6013
防振腳座健康狀態監測裝置及其方法,69046883-ed02-4741-a94e-fed15181e646
根據3D列印之噴印路徑製作組合式列印線材之方法,69022212-5f10-49cc-be41-c27fc8f94aed
使用去氧藤黃素、７－［４－羥基－２－［２－（３－羥基苯基）乙基］－６－甲氧基苯氧基］－２－甲氧基－９，１０－二氫菲－４－酚以及丹酚酸Ｃ來治療ｔａｕ病變,68ad3b9f-2d35-440c-b69e-9980cd56a5ef
氮化鋁製備方法,68be87ba-58b5-4b93-8176-4adbc59c16cb
可調式雙側神經牽引器,68d058e6-d340-478f-a769-5cd858523816
一種高轉換效率光電有機／無機奈米混成物及製備其之低溫製備方法,68d203cb-49e4-4d15-aaf6-35337b290c92
用於產生心臟功能不良的資訊指示的方法及設備,68fb69a3-1bdd-410f-a98d-3719923551d6
復健治療裝置,68a24d58-99da-4016-88e7-741a33eac815
抗發炎劑,68a2f659-50e4-4aa2-9934-9e0fb605e001
虛擬園區之體感探索互動系統及方法,690efb0f-b8d4-4015-8e06-dfbab844ceaa
微機電發電元件及其製造方法,6923d352-ac64-42f5-af8c-b57b00ba500d
利用條紋投影量測光滑物體的方法,6924cf75-f9e7-41b6-8cbf-74da9b405e83
化合物及發光材料,67a5afd5-7fa2-48b8-8449-6cc9e5b7e51b
復健系統及其方法,675183ed-6f9b-462a-9176-675d86955a94
主動式補償液靜壓軸承及其節流器,67736d0c-8ab4-4065-aae6-9cb0bd48b6ed
ＰＧＣ－１α抑制劑之用途,6775f856-0006-4da0-ba0c-872e479112eb
省牙膏牙刷,6783a09d-0ec4-4e11-8e80-ed60afa05601
震後診斷方法及震後診斷元件,664cd807-0e8b-46fb-8491-0a8e1cda0387
含膠原蛋白與透明質酸的細胞組織膠體,664f04f6-cae8-4605-b9f8-0e13e80c91d2
具γ－羧酸基之四級銨化合物的檢測方法、肉鹼缺乏症的診斷方法及用以檢測具γ－羧酸基之四級銨化合物的套組,67768d87-8e92-436e-b60e-d4025413e3a3
資訊取得系統與方法、以及儲存裝置,67405ed5-6d9a-4817-b215-46466f3d3d92
新穎之基因重組牛痘病毒,6740d737-26ca-412f-b12e-476ad1a407c7
迴歸反射結構及其製造方法,67ac2425-80df-4042-b66d-3fb4181412a2
聯合運動補償與空間錯誤隱蔽之操作方法,66619bf9-3975-4eb5-902a-2c941808931c
智能引流輸液控制系統,666503f2-418e-4a78-9e41-bb02e0b483fb
有機無機混成材料、其製造方法及其加工織物,6667e760-cdd1-4738-9351-63d9baaa0b04
注入鎖相迴路,66fd6ef6-18ee-41a4-a16c-56241939b4b4
疾病樣本分析裝置、分析系統及分析方法,66ff678f-6fae-4708-8221-6f6743056981
氟離子電滲入裝置,6704d89a-c4b3-4fcf-803b-a0c1db15db3c
用於抑制α－葡萄糖苷酶之組合物,66c4a63d-9662-4442-b09f-8cd3de5b09c3
多頻段通訊與導航之緊急照明系統及方法,66cd652b-c902-4167-8639-832038bd3092
雙金屬硫氧化物固溶體觸媒及其製造方法、二氧化碳還原方法、重金屬還原方法以及有機化合物氫化方法,66d01a5f-0024-4910-874e-27e739f66330
基於最小可覺差之感知性視訊編碼方法,67d4d9f7-9a86-4a92-b851-199ad61c3269
可根據實際發球結果調整發球的網球發球系統,67bd42a9-50ca-4bef-826b-d7253905160e
半導體元件及半導體元件的製造方法,6823724e-a90d-4eef-bf79-0d68bf30062e
標線劣化判斷方法,683e7a1a-be7f-46ec-8182-b89fcee6ad6d
腦功能成像辨識的方法及系統,62db2049-867d-42d5-848a-76042c1de467
導航方法及其裝置,62d0173f-ee2a-4aa7-a941-1d245ab7e2e1
具有駐車功能之自行車曲柄臂結構,630d0c55-8bfc-46bc-9166-bfc5da7fc05e
一種利用關聯關係管理多媒體檔案的系統及其方法,630d5488-cfda-4b61-a375-8c656e868f95
具有三維列印金屬功能的噴頭模組及電腦數値控制加工裝置,630d6ef2-6f9c-41c8-8835-ed41d144ad2e
酪梨萃取物、ａｖｏｃａｄｅｎｏｌＢ及（２Ｒ，４Ｒ）－１，２，４－三羥基十七碳－１６－炔的用途，以及包含酪梨萃取物之保健食品,673acdab-9fe1-453f-a336-bec04697a796
面膜成型機的壓料裝置,672b34fb-0926-4058-987e-12f5453f212f
磁場處理保鮮方法及其用途,672b393a-266b-42a3-a637-a8d33a0aee92
一種抗生物分子沾黏塗層和其應用,676886ae-d421-4fbb-8450-ade0f7456e0f
專注力互動系統,676e0467-bb08-4226-9c82-6583999fd862
捲線器,6748764c-728e-4204-9f43-935b466c4aab
以大眾運輸及固定路徑導向為基礎之智慧型微行動廣告推薦系統及以之即時調整廣告資訊之方法,66494b2d-9b50-4082-aa1e-c1244cb5bbc1
虛擬場景之多國語音學習系統及學習方法,65cbf623-6c5b-4fb6-90e1-3e28a9fd67f9
一種核酸用於製備治療疼痛之藥物組合物的用途與篩選止痛藥物組合物之方法,6514870a-f966-4ae6-b058-6905bfb93dfa
檢測套組及檢測方法,65152023-780f-447d-9acf-e1b71d69f2f4
聚芳香醚高分子、其製造方法及以其爲有機發光層的高分子發光二極體,662c4019-81d6-45be-9244-6da59c48695b
資訊傳輸配速系統及其實施方法,6bb2ef1f-1726-4128-b417-7a97f9c8dab5
面板殺菌裝置及具有該面板殺菌裝置的電梯,6bbbc6cd-30b3-41ac-ac1d-8388f56ac77c
縱貫性實証研究電腦輔助系統,6bc0cb92-bae6-4729-8f23-1b5429690d0b
製備鎂金屬之熔融鹽電解質與製備鎂金屬方法,6b9acf9c-355f-44d4-b221-d3438cdf1afc
發熱系統,6b9d624b-c781-46b4-a3f7-ff38a40c2fbe
萃取聚羥基烷基酸酯(PHAs)之方法,6b7edbd2-94c8-4dc6-9015-fb048bff6ee5
可偵測認知功能的個人化遊戲系統,6bd2e3bd-4d7d-4a12-bdf0-5810ba58e125
盤基蛋白結構域受體１的抑制劑及活化劑及其用途,6be02d64-3350-4f2d-ac22-31cc037b331d
高降壓轉換器,6aa73078-f191-4d93-9834-5c31b0aa7b2d
以厚膜陶瓷基板技術製作耐高溫耐酸鹼陣列感測元件,6a9f845b-aab2-4880-b7a6-e6609da52d8f
血紅素及肌紅素之分離方法,6a4fe3fe-71d2-4053-a896-76a087058dd9
具安全機制之隨身碟及其方法,6fdb60e3-29fa-466c-81e2-df0ae9f67380
三維立體管狀結構結合圖案化磁性薄膜應用於磁性收集與偵測,6fd1f90c-5c22-4815-b48d-bf0e0d5a86e9
羥基包覆矽量子點奈米粒子的製造、使用與其抗沾黏塗層,6ff7934e-172f-4bc5-ab7b-f2c7b2bbaa33
分子拓印薄膜之製備方法及其分子拓印薄膜、分子感測電極之製備方法及其分子感測電極以及分子感測系統與其用途,7017c6d4-b314-485b-beb2-facb06d8fa93
以Ｃａ\ue0b4Ｓｉ\ue0b7Ｎ\ue0ba與ＣａＳｉＡｌＮ\ue0b5爲主體晶格之氮化物螢光粉體微波合成製造方法,70193329-76b7-4a8f-82b6-b8650f1ad0e8
監控機台異常狀態方法及其系統,6ff27a83-60b8-423b-93e3-9fb16115c8e7
太陽能發電裝置,69f62342-7688-413f-ab19-e7511b97d602
掛鈎構造,6a0a01d5-f848-46af-a659-1a4d2ff5c7e2
多國語言旅遊導覽系統及其操作方法,69e5703e-eb35-45b6-8ba8-3a23171fa60b
智慧型檯燈系統,6a11e98e-38ad-4d57-954c-20c9c71151f2
聯合功率分配、預編碼與解碼方法及其基地台,6a3ac89a-43ae-4faf-8dfe-1709cc3878e7
量子點膠體組合溶液及其製造方法,6a369623-fcb6-49f8-8861-be11023cc974
交錯式循環倉儲系統及其控制方法,6a2bab65-7813-440f-8d04-d9c3f99b1cd0
公車路線規劃方案之瀏覽裝置,69e7384e-5677-433f-84b3-513418c9a009
車用抗硫化晶片電阻器之製造方法,69e789ff-cb50-4707-ae80-3fa2d960f5f4
檢測模組,6e48b001-6905-47e8-a8d5-2fa0242a9340
多功能造形燈,6e5108f6-efbf-42a0-8742-fd42d0638339
乙烯醇－乙酸乙烯酯共聚物,6e5ca13c-d1e4-400f-8328-c8f5661eccba
視神經保護用組成物,6e565c70-f661-4c8b-8384-c6529a4d6068
合成的三萜系化合物及其使用於治療疾病之方法,6e3b8cac-d6eb-4062-ba68-b09d9143dd92
提高水耕植物在高鹽逆境生長之方法,6e40eebd-019e-4602-b49b-8ad5d1d50b05
電子裝置、包含此電子裝置可見光身份辨識系統及其方法,6e106c1e-25ce-4e54-8e4c-867cc852c73a
移動式揚聲裝置,6e295888-f918-420a-91e1-f7c8c24329c9
單一全橋式整流機數位控制器及其方法,6e4e10cd-3897-4326-b64e-8f9d5d217e61
霧霾濾淨系統,6d4f1ea3-a186-4b99-97c5-9b34a99a8c6e
具傾躺機構之手動輪椅,6d4f84e3-638e-4612-a4d9-dc60e2a80d63
以高動態範圍臨界值切割單一神經元影像的方法及其電腦可讀儲存媒體,6d8abb5c-5cda-4e71-8672-365b73a4bd69
生物組織填充裝置及方法,6d3c35a9-1f91-48c7-92c0-2d8a42b80087
一種基於模型預測控制之電池充電演算法,6d5d706e-72d2-4e46-840e-1e6fc4a2bae9
添加陶瓷粉末之積層列印材料,6d5f942f-e99c-4926-82db-d1cb1aa7e213
飛行控制系統,6ea80007-0626-4e20-b79c-b179149aa829
影像增強方法,6ead7634-99a7-40b0-8d22-e8720888a1bb
物品超音波乾燥之方法,6eadc142-81ce-4183-8bd8-a91137129c54
人體動作的分析系統,6e8d1666-460d-4a7a-9e5e-9466ecda9b6c
具有拍攝影像機制的跌倒通報系統,6eca7df4-101c-4b1f-9a24-d2fd08ff3591
子網路增強之無反射濾波器拓樸,6ecb3c78-5b3d-4f5f-972b-c75784e28171
區域性表面電漿參數優化系統,6f7710d3-6ff9-4f5f-8deb-a06f14a446ea
可快速吸收的藥用貼布,70427a61-fd6f-445f-9042-c4defc3a8598
心電監測裝置及其血壓監測系統,70737070-5331-458a-a48d-af68a84c3950
穿戴式裝置之生理參數監測方法,70510090-1723-45d4-87f7-3f67e431d052
整合電子元件之多層線路織物材料,70754c38-b5e1-4877-9777-a47a48a840e0
偏極化光源裝置,7096735a-0543-4bfd-bc72-a3a33bc5b925
